experiment_id,snapshot_id,scenario,configuration,window_count,metric,unit,run,value,iterations,instrument,local_artifact,notes
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","elapsed","ms","8","11.81","1","System.Diagnostics.Stopwatch","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","managed_allocated","bytes/apply","8","3084040","1","GC.GetTotalAllocatedBytes(precise=true)","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","resource_dictionary_entries","count/apply","8","224","1","IReadOnlyDictionary.Count","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen0_collections","count/run","8","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen1_collections","count/run","8","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen2_collections","count/run","8","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","elapsed","ms","9","12.59","1","System.Diagnostics.Stopwatch","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","managed_allocated","bytes/apply","9","3084048","1","GC.GetTotalAllocatedBytes(precise=true)","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","resource_dictionary_entries","count/apply","9","224","1","IReadOnlyDictionary.Count","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen0_collections","count/run","9","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen1_collections","count/run","9","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen2_collections","count/run","9","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","elapsed","ms","10","12.367","1","System.Diagnostics.Stopwatch","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","managed_allocated","bytes/apply","10","3084056","1","GC.GetTotalAllocatedBytes(precise=true)","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","resource_dictionary_entries","count/apply","10","224","1","IReadOnlyDictionary.Count","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen0_collections","count/run","10","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen1_collections","count/run","10","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen2_collections","count/run","10","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","elapsed","ms","11","12.178","1","System.Diagnostics.Stopwatch","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","managed_allocated","bytes/apply","11","3084056","1","GC.GetTotalAllocatedBytes(precise=true)","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","resource_dictionary_entries","count/apply","11","224","1","IReadOnlyDictionary.Count","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen0_collections","count/run","11","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen1_collections","count/run","11","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","gen2_collections","count/run","11","0","1","GC.CollectionCount","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","elapsed","ms","12","12.091","1","System.Diagnostics.Stopwatch","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","managed_allocated","bytes/apply","12","3084056","1","GC.GetTotalAllocatedBytes(precise=true)","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
"UI-THEME-CONVERT-001","FWM-PERF-20260905-4fb943b-tree48c574b-u3","fixed production-shaped ThemeEngine CSS conversion; empty custom CSS","Release; net10.0-windows10.0.18362.0; x64; no debugger/profiler; 3 warmups; forced GC outside timed regions; assembly sha256=2550730b423ba16c729572193fe29b7e7b45c44bd0b51bd4d2ab9020467211f0; html sha256=d12a96805de60a3ff2df2c5e5450bd559d9cfea826681a7e86d049010f1ddadd; css sha256=4b9aba64593667689d8ff551043713d2aee4e9f29ccdc9be492daf0cbfa1b929","0","resource_dictionary_entries","count/apply","12","224","1","IReadOnlyDictionary.Count","scripts/performance/Measure-ThemeConversion.ps1","Reproduced 2026-09-05; fresh converter/run; .NET 10.0.11; output count 224; GC0/1/2 was 0/run"
